run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,V_solid_blockage_corr,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CY_solid_blockage_corr,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMpitch25c,CMyaw,CMyaw_solid_blockage_corr,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round,CD_modeloff,CY_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CY_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,CMpitch25c_uncorrected,solid_blockage_e,matched_fit_velocity,velocity_match_error,fit_found,fit_match_type,matched_fit_AoS,matched_fit_dR,matched_fit_source_row,CD0_fit,k_fit,CL2_fit,CDi_fit,CDsep_fit,ewb_t_fit,q_ratio_wake,V_wake_corr,CL_solid_blockage_corr_wake_corr,CD_solid_blockage_corr_wake_corr,CYaw_solid_blockage_corr_wake_corr,CMroll_solid_blockage_corr_wake_corr,CMpitch_solid_blockage_corr_wake_corr,CMyaw_solid_blockage_corr_wake_corr
2.0,7.0,51.0,6.0,4.995,0.0,416.28,101203.0,289.09,-588.7,-98.3,1607.6,1547.6,-976.6,23.4,0.0,1.219558861881395,975.602712549633,39.99909029687908,39.711994891951406,448644.2087623428,123.03,123.03,17.84,17.8,0.0,17.882,18.861,34.143,33.598,101203.0,1.4708838790275729e-05,1.599983067669266,1.599983067669266,-5.259944205731627,-1.175048692435734,169.5546635555052,-2.1839098326126627,-8.006898540473433,-0.0911829393195901,-0.0248261239518525,-0.0055460482748246,0.8002718145673056,-0.0073806338389104,-0.2290665987582725,-0.0003081573595318,0.7950710413341843,-0.0944105547759178,0.0072960482748246,0.0071916886681596,0.7934218145673058,0.7820730425514507,-0.0326261239518525,-0.0321594535935481,0.0055460482748246,0.0054667199323158,-0.0082830072297409,-0.0081645305771834,-0.2174192820308246,-0.2143094080415843,-0.2174192820308246,-0.0043804199215521,-0.0043177642368826,-570.1,-83.89999999999999,1622.6,1558.6,-1045.7,13.999999999999998,-18.6,-14.4,-15.0,-11.0,69.1,9.4,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,5.0,0.0,1.599983067669266,1.6,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,-0.0248261239518525,0.0055460482748246,0.8002718145673057,-0.0088830072297409,-0.2220692820308246,-0.0010804199215521,-0.2220692820308246,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,0.0,0.0,333.0,0.0406664980558067,0.0701937377654597,0.6116382438856832,0.042933174498637934,0.0,0.0010667588620436252,1.0021335177240873,39.75433544288565,0.7804080281912845,-0.032090986904204526,0.005455081419421126,-0.008147148491476065,-0.21385314855878226,-0.0043085718225337214
9.0,7.0,55.0,15.0,5.004,0.0,415.74,101196.0,289.4,1657.3,-50.7,1200.8,1143.3,858.4,48.0,0.0,1.2181682287001427,974.3274371323666,39.99574859958378,39.70867717985004,447722.5561010118,82.02,82.01,0.97,0.85,0.0,23.0,23.175,30.511,30.446,101196.0,1.4737886083598156e-05,2.399774097228049,2.400066716920432,15.403073068312322,-0.1042825597812277,164.91248209436063,-1.0788088274293344,-5.981441108621704,-0.2538280638089084,0.0727952805664744,-0.000492841796166,0.7793802152162367,-0.0036506610693084,-0.1713449621079496,-0.0008589475792974,0.782759283533847,0.004536164110528,0.002242841796166,0.0022107611301885,0.7725302152162369,0.7614802678529549,0.0649952805664744,0.0640656154026072,0.000492841796166,0.0004857923943448,-0.003100204515515,-0.0030558604937057,-0.1872125280145295,-0.1845347187333372,-0.1872125280145295,-0.004478425208073,-0.0044143676969946,1675.9,-36.3,1215.8,1154.3,789.3,38.6,-18.6,-14.4,-15.0,-11.0,69.1,9.4,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,5.0,0.0,2.399774097228049,2.4,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0727952805664744,0.000492841796166,0.7793802152162368,-0.003700204515515,-0.1918625280145295,-0.001178425208073,-0.1918625280145295,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,0.0,0.0,333.0,0.0406664980558067,0.0701937377654597,0.5798521983294079,0.040701993152259794,0.0,0.0010667588620436252,1.0021335177240873,39.75101419347122,0.7598590950059507,0.06392922127592791,0.00048475815423085265,-0.0030493546415309657,-0.18414184883510132,-0.004404969616244277
3.0,7.0,51.0,36.0,7.0,0.0,415.96,101202.0,289.11,-216.1,70.7,1998.7,1793.5,-909.6,-8.7,0.0,1.2194624456700005,974.8469905261348,39.985175845220525,39.69818031194252,448428.59782865416,123.04,123.02,17.52,17.53,0.0,18.766,20.138,34.169,33.656,101202.0,1.4710791799752166e-05,1.599296490435402,1.5995564963678417,-1.7328710417294697,1.1918024030624683,210.12050267760645,-2.0808255092298222,-11.448054933856753,0.149801604776535,-0.0081852240196132,0.0056294839149967,0.9925051224893482,-0.0070377067024908,-0.3277673505223425,0.0005066545720933,0.9841096119342072,-0.1290801602050115,-0.0011794839149967,-0.0011626130730285,0.985555122489348,0.9714581564256036,-0.0141852240196132,-0.0139823245398702,-0.0056294839149967,-0.0055489621441741,-0.0060721345349181,-0.0059852812757548,-0.3234103208361368,-0.3187843955951659,-0.3234103208361368,-0.0037640073970523,-0.0037101686179428,-186.25,92.75,2023.05,1810.8,-1024.95,-22.45,-29.85,-22.05,-24.35,-17.3,115.35,13.75,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,7.0,0.0,1.599296490435402,1.6,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,-0.0081852240196132,-0.0056294839149967,0.992505122489348,-0.0054721345349181,-0.3254603208361367,-0.0001640073970523,-0.3254603208361367,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,0.0,0.0,333.0,0.0406664980558067,0.0701937377654597,0.9437309496858326,0.06624400280339558,0.0,0.0010667588620436252,1.0021335177240873,39.740506133903054,0.9693899457946986,-0.013952556513252844,-0.0055371485396239085,-0.005972538758455837,-0.3181057114217143,-0.0037022697597909335
6.0,7.0,53.0,47.0,7.006,0.0,416.26,101199.0,289.29,1969.1,-64.5,1525.0,1461.2,901.2,59.9,0.0,1.2186675534126223,975.5554796455186,40.012746255470425,39.725552834239565,448228.6736905813,82.02,82.02,0.76,0.72,0.0,23.217,24.648,30.772,30.7,101199.0,1.4727501124805384e-05,2.4007939689828888,2.4007939689828888,18.371565696295946,-0.1102875643618822,205.20409038595216,-1.2244884335809234,-9.150695542737266,-0.3031889794755752,0.086715149781392,-0.0005205654662625,0.9685784939472968,-0.0041384210083733,-0.2618017675902158,-0.0010246921144854,0.9719234217477976,-0.0320730166475766,0.0049705654662625,0.0048994685878671,0.9616284939472968,0.9478737643174976,0.0807151497813919,0.0795606342181991,0.0005205654662625,0.0005131195167215,-0.0047281633461442,-0.0046605336857492,-0.2841926899534995,-0.2801277172143598,-0.2841926899534995,-0.0051205667636799,-0.0050473243297991,1998.95,-42.45,1549.35,1478.5,785.85,46.15,-29.85,-22.05,-24.35,-17.3,115.35,13.75,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,7.0,0.0,2.4007939689828888,2.4,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,0.086715149781392,0.0005205654662625,0.9685784939472968,-0.0041281633461443,-0.2862426899534994,-0.00152056676368,-0.2862426899534994,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,0.0,0.0,333.0,0.0406664980558067,0.0701937377654597,0.898464673081423,0.06306659365380689,0.0,0.0010667588620436252,1.0021335177240873,39.76790784052281,0.9458557642799761,0.0793912515758246,0.0005120270978330602,-0.004650611523635679,-0.27953133216275283,-0.005036578699874158
5.0,7.0,53.0,12.0,7.998,0.0,416.07,101200.0,289.23999999999995,-1.0,83.7,2132.1,1912.3,-837.9,-12.1,0.0,1.2188902649715678,975.106768902776,39.99988835988295,39.71278722681947,448226.6610461791,123.04,123.03,17.74,18.07,0.0,22.178,23.889,34.051,33.574,101200.0,1.4722834624823385e-05,1.59988495034755,1.6000149905776035,0.2192037672986641,1.328114563819772,227.3877373427449,-2.189962732440984,-12.982519940662565,0.1572853249701404,0.0010351341192853,0.0062716837227369,1.0737808393131982,-0.007404854147612,-0.3716013373194924,0.0005318240688349,1.0634801208836708,-0.1483792265246538,-0.0006216837227369,-0.0006127914201737,1.0662308393131985,1.0509799217187052,-0.0033648658807144,-0.0033167362540227,-0.0062716837227369,-0.0061819761958979,-0.0065563256096398,-0.0064625466849374,-0.3718430929436114,-0.3665244056955316,-0.3718430929436114,-0.0040603618762781,-0.0040022841673095,26.1,102.2,2163.6,1935.5,-984.9,-23.6,-27.1,-18.5,-31.5,-23.2,147.0,11.5,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,8.0,0.0,1.59988495034755,1.6,0.0043999999999999,-0.00565,0.00755,0.0009,-4.99999999999997e-05,0.0038,True,0.0010351341192854,-0.0062716837227369,1.0737808393131982,-0.0056563256096399,-0.3718930929436114,-0.0002603618762781,-0.3718930929436114,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,0.0,0.0,333.0,0.0406664980558067,0.0701937377654597,1.1045587958558558,0.07753311046283788,0.0,0.0010667588620436252,1.0021335177240873,39.755128622533604,1.0487424111964156,-0.0033096750037412493,-0.006168814919929616,-0.006448788081267133,-0.36574408420939075,-0.003993763402304871
8.0,7.0,54.0,48.0,7.996,0.0,415.97,101196.0,289.39,2151.5,-75.7,1644.4,1580.5,956.7,71.3,0.0,1.218210323044408,974.8706066959188,40.00620428197657,39.719057816076834,447867.08634707896,82.02,82.03,1.45,1.07,0.0,23.323,23.761,30.796,30.768,101196.0,1.4736981583929451e-05,2.4004014458001754,2.400108820974404,20.0229379369488,-0.177621560869135,221.2447783386401,-1.3132507392252135,-10.580127724423312,-0.3922366597980252,0.0945761446297343,-0.000838975902688,1.0450253714324462,-0.0044415303422105,-0.3029105332529487,-0.0013265791320613,1.0480213243085983,-0.0517105198678009,0.006488975902688,0.0063961603198745,1.037475371432446,1.022635759959358,0.0901761446297342,0.0888863029744102,0.000838975902688,0.0008269755441503,-0.0053479852549513,-0.0052714899225968,-0.3295171003481029,-0.3248038263007846,-0.3295171003481029,-0.0057324142346672,-0.0056504201918324,2178.6,-57.2,1675.9,1603.7,809.7,59.8,-27.1,-18.5,-31.5,-23.2,147.0,11.5,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,8.0,0.0,2.4004014458001754,2.4,0.0043999999999999,-0.00565,0.00755,0.0009,-4.99999999999997e-05,0.0038,True,0.0945761446297342,0.000838975902688,1.045025371432446,-0.0044479852549513,-0.3295671003481029,-0.0019324142346672,-0.3295671003481029,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,0.0,0.0,333.0,0.0406664980558067,0.0701937377654597,1.0457838975476539,0.07340748066380039,0.0,0.0010667588620436252,1.0021335177240873,39.76140589743354,1.0204585934635064,0.08869706621157326,0.0008252149334635739,-0.0052602670496130184,-0.32411232690673386,-0.0056383905855827325
13.0,7.0,57.0,22.0,7.993,0.0,415.45,101195.0,289.54999999999995,1379.4,-43.6,1809.9,1704.9,318.7,49.4,0.0,1.217525130969375,973.6425781390956,39.99224732172096,39.7052010325784,447267.1145115298,98.43,98.43,6.55,6.51,0.0,21.541,21.489,30.335,30.288,101195.0,1.475160183984e-05,1.9995147897643075,1.9995147897643075,12.919452455049164,0.0613743716384552,223.34106814641527,-1.7048789287101118,-11.367594559146712,-0.2477868018154132,0.0611005798085285,0.0002902607293568,1.0562575160427063,-0.0057733241357446,-0.3258663070821697,-0.0008390939082825,1.0544922073611318,-0.0863678508722669,0.0053597392706431,0.0052830758137905,1.048707516042706,1.0337072446960291,0.0567005798085286,0.0558895585565294,-0.0002902607293568,-0.0002861089619335,-0.0064195428200599,-0.0063277203788649,-0.3430376868666317,-0.3381310200349178,-0.3430376868666317,-0.0053984462728043,-0.0053212291672684,1406.5,-25.1,1841.4,1728.1,171.7,37.9,-27.1,-18.5,-31.5,-23.2,147.0,11.5,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,8.0,0.0,1.9995147897643075,2.0,0.0043999999999999,-0.00565,0.00755,0.0009,-4.99999999999997e-05,0.0038,True,0.0611005798085285,-0.0002902607293568,1.056257516042706,-0.0055195428200599,-0.3430876868666317,-0.0015984462728043,-0.3430876868666317,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,0.0,0.0,333.0,0.0406664980558067,0.0701937377654597,1.0685506677370562,0.07500556536024178,0.0,0.0010667588620436252,1.0021335177240873,39.747534339964446,1.0315065072802354,0.05577057105470172,-0.0002854998429583243,-0.006314248817099321,-0.33741114737169564,-0.005309900400650474
27.0,8.0,9.0,49.0,2.496,4.0,104.72,101191.0,289.31,212.9,-661.1,31.8,358.0,134.0,373.5,0.0,1.2184869752778251,244.3000732565651,20.024715325582857,19.880986962955365,224274.53474598163,49.21,49.21,0.54,0.59,0.0,19.909,19.666,45.047,43.803,101191.0,1.473047415228197e-05,2.00257726863807,2.00257726863807,2.120225679888427,-6.017371708195695,27.118367808100366,-1.161859810383585,-0.7746376981219998,-2.429493643033065,0.0399631096125883,-0.1134185324870543,0.5111410146143649,-0.0156805787450819,-0.0885004486295672,-0.0327886945049582,0.5123964559724666,0.0176651877365113,0.1072988896299115,0.1057641314299137,0.502136298852091,0.4949539523726645,0.0403274383696413,0.0397506116481702,0.1103545650358873,0.1087760997397394,-0.040041454306747,-0.0394687181810603,-0.0957766696967511,-0.0944067204857894,-0.0957766696967511,-0.0276184821052635,-0.0272234389503087,230.6,-664.6,38.6,357.9,112.2,371.9,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,20.0,2.5,4.0,2.00257726863807,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0477774383696413,0.1134185324870543,0.5111410146143649,-0.0461747876400803,-0.0997641696967511,-0.0347684821052635,-0.0997641696967511,0.007229438,20.0,0.0,True,exact_AoS_exact_dR,4.0,0.0,83.0,0.0521089665518106,0.0621255994184195,0.24497941496932182,0.015219493000142848,0.0,0.0013669163689677853,1.0027338327379356,19.908144061393248,0.49360452017581485,0.039642236404482646,0.1084795348360087,-0.03936111148587867,-0.09414933195982286,-0.02714921753061417
16.0,8.0,0.0,20.0,2.496,3.995,413.97,101192.0,289.75,588.1,-2455.4,229.2,1481.6,182.4,1376.5,0.0,1.2166486644737404,970.1475569108349,39.93478063330014,39.64814681409276,446063.8390304393,98.42,98.42,6.3,6.11,0.0,21.348,21.644,30.356,30.057,101192.0,1.4770140458672609e-05,1.996844465052762,1.996844465052762,5.567716170096241,-22.277326389992847,109.4524423345476,-3.260611784160568,-3.773363858537424,-8.985771920477616,0.0264265259699509,-0.1057367736430508,0.5195034591316974,-0.0110813648734611,-0.1085578746796231,-0.0305386301442658,0.5201614533888876,0.0037772652805586,0.099617130785908,0.0981922492343723,0.5104987433694235,0.5031967839998798,0.026278932698674,0.0259030498951744,0.1036387267110638,0.102156321942424,-0.033381520968053,-0.0329040457284598,-0.1120187694663605,-0.1104165000898074,-0.1120187694663605,-0.0250805147579421,-0.0247217736207534,605.8000000000001,-2458.9,236.0,1481.5,160.6,1374.9,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,2.5,4.0,1.996844465052762,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.033728932698674,0.1057367736430508,0.5195034591316974,-0.0395148543013863,-0.1160062694663605,-0.0322305147579421,-0.1160062694663605,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,4.0,0.0,351.0,0.0469119632682526,0.0606272339058633,0.25320700342782165,0.015351240223421273,0.0,0.0012305891813845973,1.0024611783627693,39.69690741093012,0.5019613675431366,0.02583945438912612,0.1019055142955928,-0.03282326182665652,-0.11014541258359835,-0.024661078308418162
17.0,8.0,1.0,29.0,2.496,3.995,415.08,101195.0,289.81,613.0,-2467.7,227.7,1479.7,195.7,1366.3,0.0,1.216432841075817,972.7688038271756,39.9922415436452,39.70519529597506,446554.68065121904,98.44,98.42,6.75,6.16,0.0,21.385,21.763,30.413,30.14,101195.0,1.477513442797538e-05,1.999311380750596,1.9997176622748285,5.796965784003035,-22.59905203963893,109.5711937655059,-3.605179210516535,-3.842201832801874,-8.920296611360211,0.0274404913470362,-0.1069747718118685,0.5186657134847812,-0.0122193802324399,-0.1102404510279714,-0.0302344182398463,0.5193686603688159,0.0048267521943313,0.1008551289547257,0.0994125395979394,0.5096609977225074,0.5023710211144401,0.0273766848895029,0.0269851003002509,0.1048030743307436,0.1033040152233393,-0.0348803073834132,-0.0343813941331477,-0.1139871349660033,-0.1123567109170059,-0.1139871349660033,-0.0248418630798285,-0.0244865355158947,630.7,-2471.2,234.5,1479.6,173.89999999999998,1364.7,-17.7,3.5,-6.8,0.1,21.8,1.6,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,2.5,4.0,1.999311380750596,2.0,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0348266848895029,0.1069747718118685,0.5186657134847813,-0.0410136407167465,-0.1179746349660033,-0.0319918630798286,-0.1179746349660033,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,4.0,0.0,351.0,0.0469119632682526,0.0606272339058633,0.2523766428555652,0.015300897758780876,0.0,0.0012305891813845973,1.0024611783627693,39.75402605291444,0.5011376320177486,0.026918848213477217,0.1030503898336059,-0.03429698314033444,-0.11208085992966643,-0.024426417745060592
29.0,8.0,11.0,37.0,2.496,7.995,104.54,101188.0,289.23,131.1,-1319.7,-130.1,578.5,48.1,714.7,0.0,1.2187878701265824,243.88016865176184,20.00502873465478,19.8614416734857,224157.49060077552,49.21,49.21,0.64,0.54,0.0,19.357,19.146,45.333,43.908,101188.0,1.472367638327818e-05,2.000608505594573,2.000608505594573,1.323896135517814,-12.365650134237764,28.547525139050563,-1.7192575823454523,-1.09676766581269,-4.632984536707024,0.0249964427710179,-0.2334754650416799,0.5390049560899799,-0.0232432266564304,-0.1255187463089271,-0.0626348900759312,0.5395821689726242,0.0014992556700909,0.1751558221845371,0.1726504669539073,0.529800240327706,0.5222222004616062,0.0543768106497111,0.0535990276146562,0.2277294602604055,0.2244721138170152,-0.0664034352837113,-0.0654536284668727,-0.1537765679011158,-0.1515770125341611,-0.1537765679011158,-0.0457810463973233,-0.0451262135597691,143.9,-1323.0,-121.1,576.5,22.5,708.9000000000001,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,20.0,2.5,8.0,2.000608505594573,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0572268106497111,0.2334754650416799,0.5390049560899799,-0.0862367686170446,-0.1325640679011158,-0.0663310463973233,-0.1325640679011158,0.007229438,20.0,0.0,True,exact_AoS_exact_dR,8.0,0.0,107.0,0.0581390290571049,0.0628973088640623,0.272716026654962,0.017153104160696993,0.0,0.0015250962694689837,1.003050192538938,19.89170922119933,0.5206341660129175,0.053436037412031616,0.22378951271503925,-0.06525458940513769,-0.15111607939627303,-0.04498898848276461
14.0,7.0,59.0,10.0,2.496,8.0,415.27,101192.0,289.71,278.5,-5097.7,-397.9,2325.0,-116.1,2734.7,0.0,1.216816646064224,973.2174971615264,39.99515469372042,39.70808753677474,446847.75104092766,98.43,98.43,6.61,6.4,0.0,21.365,21.536,30.487,30.144,101192.0,1.4766519538545984e-05,1.999660151270639,1.999660151270639,2.67955245368697,-47.732128462512726,115.3908812435864,-6.297831942150662,-4.650451632708861,-17.853155834919452,0.0126780697202252,-0.2258404203693858,0.5459619331099399,-0.021336005493261,-0.1333692363833339,-0.0604835178939068,0.5459960849421571,-0.0111104043495336,0.167520777512243,0.1651246307502057,0.536757217347666,0.5290796678075573,0.0411355992421506,0.0405472129273763,0.2218781106458244,0.218704459446933,-0.0624417966915293,-0.061548655487315,-0.1581550879664135,-0.1558929040895344,-0.1581550879664135,-0.0434591873621519,-0.0428375654199365,291.3,-5101.0,-388.9,2323.0,-141.7,2728.9,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,2.5,8.0,1.999660151270639,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0439855992421506,0.2258404203693858,0.5459619331099399,-0.0822751300248626,-0.1369425879664135,-0.0640091873621519,-0.1369425879664135,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,8.0,0.0,376.0,0.056241004609539,0.054089180387424,0.27992529488735524,0.015140929770165016,0.0,0.0014753075122212406,1.0029506150244425,39.76662602728211,0.5275231500752042,0.04042792568245061,0.21806104525057105,-0.061367583373798544,-0.1554342773753972,-0.04271154010797683
19.0,8.0,2.0,25.0,2.496,8.005,415.39,101195.0,289.86,284.1,-5122.0,-413.4,2337.9,-114.5,2732.8,0.0,1.21622300997786,973.500884146731,40.01073828644778,39.72355927751169,446624.3700950521,98.43,98.43,6.52,6.78,0.0,21.407,21.859,30.494,30.118,101195.0,1.477966153200642e-05,2.0004392928848964,2.0004392928848964,2.7312473459338054,-48.142912101942734,115.27225835190949,-6.270643180953521,-4.683874037626978,-17.841965428168702,0.012918897815415,-0.227717699353539,0.5452419125706428,-0.0212377103827304,-0.1342886469436774,-0.0604280108893895,0.5452872354889872,-0.0108384481008774,0.1693980564963962,0.1669750579251318,0.5360371968083689,0.5283699461392986,0.0416548720051818,0.04105905823115,0.223699720356187,0.2205000136179529,-0.0628746268093661,-0.0619752945851436,-0.1591423766402386,-0.1568660710013063,-0.1591423766402386,-0.043422582615153,-0.042801484251847,296.90000000000003,-5125.3,-404.4,2335.9,-140.1,2727.0,-12.8,3.3,-9.0,2.0,25.6,5.8,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,2.5,8.0,2.0004392928848964,2.0,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.0445048720051818,0.227717699353539,0.5452419125706428,-0.0827079601426994,-0.1379298766402386,-0.0639725826151531,-0.1379298766402386,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,8.0,0.0,376.0,0.056241004609539,0.054089180387424,0.27917479998324524,0.015100336115916766,0.0,0.0014753075122212406,1.0029506150244425,39.782120576781814,0.5268155163616125,0.04093826517086224,0.21985131701881372,-0.06179296732734266,-0.15640458129384904,-0.04267556508832083
30.0,8.0,12.0,3.0,2.496,10.0,104.35,101189.0,289.23,275.9,-946.0,-97.8,526.8,108.5,479.3,0.0,1.2187999149132185,243.43693926644173,19.98674307357949,19.843287258627058,223954.8119558709,49.21,49.21,0.61,0.57,0.0,19.246,19.051,45.458,44.008,101189.0,1.472353087658888e-05,1.998779842933656,1.998779842933656,2.565396612103248,-9.397270636884524,28.90867164337575,0.0346801363503658,-1.6456958592041184,-3.110542281309145,0.0485253659171815,-0.1777526305781426,0.5468175419957251,0.000469706178459,-0.188683332688573,-0.0421290422023828,0.5484120189448478,0.0246656207803266,0.1158329877209998,0.1141761613703431,0.5378128262334512,0.5301201777077049,0.0724045769483922,0.071368932324555,0.1666258273495302,0.1642424815783097,-0.0288152762675294,-0.0284031146721081,-0.2193728511106327,-0.2162350340907157,-0.2193728511106327,-0.0240185076625497,-0.0236749570282984,278.9,-956.7,-87.6,525.5999999999999,80.8,475.6,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,20.0,2.5,10.0,1.998779842933656,2.0,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0786545769483922,0.1777526305781426,0.5468175419957251,-0.0477486096008627,-0.2023603511106327,-0.0441685076625496,-0.2023603511106327,0.007229438,20.0,0.0,True,exact_AoS_exact_dR,10.0,0.0,124.0,0.0799891830832444,0.0660862516927196,0.28102740281284866,0.018572047674841212,0.0,0.002098266976531484,1.004196533953063,19.884880182143462,0.527904807260053,0.07107068179533356,0.16355611279772306,-0.02828441815099482,-0.2153313886072651,-0.023576019462147425
18.0,8.0,2.0,4.0,2.496,10.0,415.46,101192.0,289.85,104.2,-6118.5,-694.4,2709.2,-275.5,3205.9,0.0,1.2162289133388524,973.6661938368816,40.014038132906045,39.72683543916242,446675.3285531385,98.43,98.43,7.09,6.43,0.0,21.409,21.823,30.55,30.14,101192.0,1.4779194209807951e-05,2.000604277156577,2.000604277156577,0.9882850120363784,-58.29817614634724,116.96068544121565,-6.399412920426812,-4.962308336406782,-20.96031974134215,0.0046738298596078,-0.2757056447431462,0.5531343057494799,-0.0216701540181817,-0.1422473209441926,-0.0709773478775495,0.5528130711274231,-0.0194194045527236,0.2137860018860033,0.210728096808225,0.544129589987206,0.5363465891288125,0.0462286066641352,0.0455673721127156,0.2707054544544336,0.2668333974607307,-0.0772599530210152,-0.0761548591394342,-0.1605771537634964,-0.1582803256758913,-0.1605771537634964,-0.0549491921803046,-0.0541632220405123,107.2,-6129.2,-684.1999999999999,2708.0,-303.2,3202.2000000000003,-3.0,10.7,-10.2,1.2,27.7,3.7,rudder_0_elevator_0,raw_rudder_0_elevator_0.txt,0.0,0.0,39.5,2.5,10.0,2.000604277156577,2.0,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0524786066641352,0.2757056447431462,0.5531343057494799,-0.0961932863543485,-0.1435646537634964,-0.0750991921803045,-0.1435646537634964,0.007229438,39.5,0.0,True,exact_AoS_exact_dR,10.0,0.0,394.0,0.0725371418130175,0.0565015068886501,0.2876676636701112,0.016253656480498667,0.0,0.0019027858939356767,1.0038055717878713,39.80235532039136,0.5343132218060209,0.04539461962893458,0.26582179354262353,-0.07586614507807055,-0.15768026211886757,-0.05395788144913616
